ID,smiles,MW,logP,norm_MW,TPSA,BalabanJ,MolMR,BertzCT,LabuteASA,split_MW,split_logP,split_norm_MW,split_TPSA,split_BalabanJ,split_BertzCT,split_LabuteASA
ZINC65734477,N=[N+]=Nc1nc(I)c2ncn([C@H]3O[C@H](CO)[C@H](O)[C@@H]3O)c2n1,420.1470000000001,-0.7757300000000003,19.097590909090915,163.82999999999998,2.097325411092922,77.9911,761.0581520303614,135.90182954604848,nan,train,test_ex,test_ex,nan,val,train
ZINC63151317,CN(C)c1nc(Cl)nc(NC[C@H]2CC[C@H](C)CC2)n1,283.807,2.829200000000001,14.93721052631579,53.940000000000005,1.9180695164313653,78.77570000000004,415.49464523767915,119.34689913346644,train,train,val,train,train,train,train
ZINC38052722,Cc1cccc2oc(-c3ccc(Br)cc3N)nc12,303.15900000000005,4.147920000000002,16.84216666666667,52.05,2.225788366479173,76.29440000000001,733.7372379898565,112.75651951937022,train,nan,test_ex,train,nan,train,train
ZINC18142279,Cc1ccc(C(=O)/N=c2\nc3n([nH]2)[C@@H](c2ccccc2)CC(=O)N3)cc1,347.3780000000001,2.1923199999999996,13.360692307692311,92.14,1.7156178259597046,95.47790000000002,1031.7963701358444,148.9595812575419,train,train,train,test_in,train,train,test_in
ZINC65124788,CCN(CC)Cc1ccc(C(=O)NNC(=O)/C(=C\c2ccccc2)NC(C)=O)o1,398.46300000000014,2.0595999999999997,13.740103448275867,103.67999999999999,2.0002079545559655,109.17760000000004,869.8160710416556,169.47170935721002,train,train,train,nan,nan,val,train
ZINC07737864,C[C@H](OC(=O)c1cc(Cl)c(O)c(Cl)c1)C(=O)N(C)C1CCCCC1,374.26400000000024,4.035400000000003,15.594333333333344,66.84,2.0096291265783424,92.64730000000004,606.0117115876328,151.0371245300876,train,nan,nan,val,nan,val,train
46223565,NC(=O)c1nn(C2CCCCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,388.475,3.7864000000000013,13.395689655172415,98.72000000000001,1.6083813347365201,111.02560000000001,1052.6644914362296,168.9162126536544,train,train,train,test_in,train,train,val
ZINC49882417,CN[C@H]1NC(c2ccc(C(C)(C)C)cc2)=CC=C1C(=O)O,286.375,2.4847,13.636904761904763,61.36,2.288553053099387,84.82120000000003,592.2112774486791,125.11620937941778,train,train,train,train,nan,train,val
ZINC21528808,CC(C)c1ccc(N2C(=O)CN(S(C)(=O)=O)C[C@]2(C)C(=O)NCc2ccccc2)cc1,443.56900000000013,2.4933000000000005,14.308677419354844,86.79,1.9544255269208586,121.12750000000001,1051.9889877129935,183.65037904691178,nan,train,val,test_in,train,train,nan
ZINC66776289,CC(C)[C@H](NC(N)=O)C(=O)NCCc1cn2ccccc2n1,303.36600000000004,0.6859000000000004,13.789363636363639,101.52,1.885825852431956,83.25080000000004,631.7514884641988,128.45140767514505,val,train,train,nan,train,train,train
ZINC36360907,Cc1nn(-c2ccc(=O)[nH]n2)c2c1[C@@H](c1coc3ccccc3c1=O)CC(=O)N2,389.37100000000015,1.8445199999999997,13.426586206896557,122.88,1.7184071704023227,104.29040000000003,1377.7616121645356,162.53542166242443,train,train,train,nan,train,test_ex,val
ZINC39765127,Cc1ccc(CSC2=NC(=O)[C@@H]3C(=N2)NC2=CCCC(O)=C2[C@H]3c2ccc(C#N)cc2)cc1,454.5550000000003,4.8876000000000035,13.774393939393947,97.84,1.4839203836688244,129.8465,1281.067133150583,196.01294011655932,nan,nan,val,train,train,nan,nan
ZINC46815853,C=CCn1c(O)c2ccc(C(=O)N[C@H](C)c3cc(OC)c(OC)cc3C)cc2nc1=S,439.5370000000002,4.474010000000004,14.178612903225813,85.61000000000001,1.903973444359199,122.59300000000003,1219.6476359377323,185.50579404523623,nan,nan,train,val,train,nan,nan
ZINC09763396,CCOC(=O)c1ccc(N2C(=O)C[C@H](NCc3ccc4c(c3)n(C)c(=O)n4C)C2=O)cc1,436.4680000000002,1.4753999999999994,13.639625000000006,102.63999999999999,1.4626005953465304,118.29620000000007,1272.0190179814797,183.7318327063779,nan,train,train,nan,train,nan,nan
ZINC20096164,Oc1ccc2c(c1)OC[C@H]2Nc1ccc(OC(F)F)cc1,293.269,3.539200000000002,13.965190476190477,50.72,1.7085085339050126,73.03950000000003,631.315898391974,119.4797497158919,test_in,train,train,train,train,train,train
ZINC49563270,Nc1csc(S(=O)(=O)N[C@H]2CC[N@@]3CCCC[C@@H]23)c1,301.43700000000007,1.2353999999999998,15.865105263157899,75.42999999999999,1.741038428962401,76.66990000000003,555.0756565373114,117.3900034412621,train,train,nan,test_in,train,train,train
162644550,NC(=O)c1cccc(-c2ccc(F)c(C(=O)Nc3c[nH]nc3C(=O)Nc3ccc(F)cc3)c2F)c1,479.41800000000006,4.097500000000002,13.697657142857144,129.97,1.607678644985602,121.20600000000002,1451.297614985407,195.51556162438317,nan,nan,train,nan,train,test_ex,nan
ZINC65133520,CC(C)CCNC(=O)NNC(=O)c1csc(-c2cnn(C)c2)n1,336.42100000000005,1.5336999999999996,14.627000000000002,100.94000000000001,1.8202089846584009,87.77160000000002,678.3703950095914,137.81804572019936,train,train,train,nan,train,train,val
ZINC04517122,CC1=NC(=O)[C@]2(C(C(=O)OC(C)C)=C(N)Oc3ccccc32)/C1=C(/O)OC(C)(C)C,414.45800000000014,3.0245000000000015,13.815266666666671,120.44000000000001,2.392956057638537,109.79820000000007,1012.6992500680968,174.57273540209275,nan,train,train,nan,nan,train,nan
135402927,C=Cc1nc2c(c(CC)nn2-c2c(Cl)cc(Cl)cc2Cl)c(=O)[nH]1,369.63900000000007,4.274400000000002,16.07126086956522,63.57,2.455973602929588,93.98470000000003,967.2811645006318,146.05817748224106,train,nan,test_ex,test_in,nan,train,train
ZINC25367797,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)NC(=O)CS3)c(Cl)c1,368.8670000000001,3.4934200000000013,16.037695652173916,75.27000000000001,1.9160542221500432,92.79320000000001,897.5901567967136,143.02589112714344,train,test_in,test_ex,val,train,test_in,test_in
ZINC39448201,CCN1c2ccccc2N[C@H]1CNC(=O)c1cnc(S)n1-c1ccc(F)cc1,397.479,3.3080000000000007,14.195678571428571,62.19,1.5046544721528166,109.97990000000001,1004.0855770704734,167.3449330424261,test_in,train,test_in,test_in,train,train,train
ZINC66701101,CC[N@]1CCC[C@@H](NC(=O)N2CCC(C)(N(C)C(=O)OC(C)(C)C)CC2)C1,382.5490000000002,2.901700000000001,14.16848148148149,65.12,1.8416260916225997,106.87670000000007,523.8100902118739,163.92744151811925,train,train,train,train,train,train,train
ZINC59274362,CC(C)c1ccc(NC(=O)N(Cc2ccc(Cl)cc2)Cc2ccco2)cc1,382.8910000000001,6.290700000000006,14.181148148148152,45.480000000000004,1.7357465358059234,108.95670000000003,856.3431400390821,164.3040576628183,train,test_ex,train,val,val,train,train
ZINC40796439,Cc1ccc(C)c(NC(=O)[C@]2(C)Oc3ccccc3NC2=O)c1,310.353,3.031740000000001,13.493608695652174,67.43,1.893608778428475,88.65040000000003,800.6037492600435,134.20863265522192,val,train,train,val,train,train,train
ZINC45543461,CN(CC(=O)NC(C)(C)C)C(=O)NCc1ccc(Cl)s1,317.842,2.4576000000000002,15.8921,61.440000000000005,2.3715429707216824,82.09040000000003,482.20597303719916,127.8421138838666,train,train,nan,train,nan,train,train
ZINC41078952,Cc1ccc(Oc2c(C#N)cnc3ccccc23)c(N)c1,275.31100000000004,3.7894000000000014,13.11004761904762,71.92999999999999,2.170059935470656,82.12340000000003,865.5284862666891,121.96570967502424,train,train,test_in,train,nan,train,train
ZINC21326442,CCOc1cc(/C=N/Nc2nnc(SCc3ccccc3)n2N)ccc1O,384.4650000000001,2.8345000000000007,14.239444444444448,110.58,1.6055564221253258,106.6679,913.4702467552108,160.5884778411378,train,train,val,nan,train,train,train
ZINC01360943,Nc1nnc(Sc2nnnn2-c2ccccc2)s1,277.338,1.2471999999999996,15.407666666666668,95.4,1.9250544486365566,67.5984,647.7521234263086,110.04014161037557,train,train,nan,train,train,train,test_in
ZINC16021948,CCCCN1C(=O)[C@H]2[C@@H](CCC(=O)O)N[C@@]3(C(=O)Nc4c(CC)cccc43)[C@H]2C1=O,413.4740000000001,1.6342999999999996,13.78246666666667,115.81,1.817447250387961,108.52920000000006,929.3481289216674,174.55286367904554,nan,train,train,nan,test_in,test_in,nan
ZINC39545850,CC(C)S(=O)(=O)N(C(=O)[C@@H]1CC(=O)[C@H]2Nc3ccccc3CN21)S(=O)(=O)Oc1ccccc1,493.5630000000002,1.472199999999999,14.956454545454552,130.16,1.7223562316518513,119.69930000000002,1294.148190493821,191.99798866256938,nan,train,train,test_ex,train,nan,nan
ZINC36437928,Cc1nn(-c2ccccc2)c(C)c1[C@@H]1C(=O)NCC[N@@]1CC(=O)N1CCC[C@@H]1c1cccs1,463.6070000000002,3.387240000000002,14.048696969696977,70.47,1.4217282230712052,128.36870000000005,1141.2711851669558,197.55340504880053,nan,train,train,test_in,train,train,nan
ZINC06952521,COC(=O)C1=C(C)Nc2[nH]c(SC)nc(=O)c2[C@H]1c1ccc(OC)c(OC)c1,403.46000000000015,2.5134000000000007,14.40928571428572,102.53999999999999,2.2928710291094188,106.36640000000003,1015.1140699157552,165.8534902288915,nan,train,val,nan,nan,val,train
CHEMBL1082152,Cn1cc(C2=C(c3cccc(NC[C@H](O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,409.41700000000014,1.6496999999999997,13.647233333333338,103.59,1.8465535887826854,110.86500000000002,1198.3108506886265,170.99016796898707,nan,train,train,nan,test_in,val,nan
ZINC07048199,Cc1cc(N)nc(SCC(=O)N2C[C@@H](C)O[C@H](C)C2)n1,296.3960000000001,1.0951199999999996,14.819800000000004,81.34,1.9108895102812804,78.49440000000003,467.0095419744798,122.6472486795622,train,train,train,train,train,test_in,train
ZINC37037610,Nc1cc(=O)[nH]c(SCc2ccco2)n1,223.257,1.2374,14.8838,84.91000000000001,2.079803988094181,57.53910000000001,492.3086059366732,89.7115874883492,train,train,train,train,nan,train,train
ZINC21294961,CC[N@]1CCc2nc(NC(=O)c3ccc([N+](=O)[O-])cc3)sc2C1,332.38500000000005,2.6816000000000013,14.451521739130436,88.37,1.707694550443387,87.81860000000003,741.680305630812,136.6565237861244,train,train,test_in,train,val,train,val
CHEMBL1800463,Nc1nc(NCCN2CCOCC2)cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)n1,416.4820000000001,-0.2826999999999989,13.882733333333336,140.23000000000002,1.4946930387332522,113.52050000000003,866.3703508203223,174.471218831484,nan,train,train,test_ex,train,train,nan
ZINC66439235,Cc1ccc(NC(=O)CCNC(=O)C2=C(Cl)CCCC2)c(Cl)c1,355.2650000000001,4.160120000000003,15.446304347826091,58.2,1.793936734362326,93.79240000000003,641.4805798765855,145.77963321321315,train,nan,nan,test_in,train,train,train
ZINC39467160,COC1=C[C@@H]2C[C@H]3CO[P@@](=O)(c4ccccc4O)NN3C[C@H]2C=C1OC,378.3650000000001,2.1262999999999996,14.552500000000006,80.26,1.5685711872848267,96.71000000000005,808.5261209011377,152.2611898160418,train,train,train,test_in,train,train,train
ZINC39676355,O=C(NCc1nc2ccccc2c(=O)[nH]1)[C@@H]1CN(C(=O)C2CCOCC2)CC12CCNCC2,453.54300000000046,0.7941,13.743727272727286,116.42,1.3073078216309555,122.36010000000003,1087.6962697549584,191.83161354994087,nan,train,train,nan,train,train,nan
ZINC45400564,Cc1ccc(CNC(=O)C2(C#N)CCCC2)c(C)c1,256.34899999999993,3.0036200000000015,13.492052631578943,52.89,2.0235818044064744,74.27670000000003,522.040737689104,114.17895707505434,train,train,train,train,nan,train,test_in
ZINC61918768,Cc1ccc(/C(N)=N/O)c(N2CCCO[C@@H](C)C2)n1,264.32899999999995,1.0997199999999998,13.912052631578945,83.97,2.3814341898110647,73.72890000000002,475.71106305233843,112.4216211963442,test_in,test_in,train,train,nan,train,val
ZINC00104207,CCCN1C(=O)c2ccccc2N[C@H]1c1ccc(C)cc1,280.371,3.9715200000000026,13.350999999999999,32.34,2.020737356779153,85.31220000000005,648.5228317428092,125.1435368122666,train,train,train,train,nan,val,train
ZINC05234579,O=C(O)c1ccc(NS(=O)(=O)c2ccc3c4c(cccc24)C(=O)S3)cc1O,401.4210000000001,3.2903000000000016,14.867444444444448,120.77,1.800546873304504,100.01010000000002,1250.1867021767412,157.23947473842813,nan,train,val,nan,train,nan,train
CHEMBL3822943,CCOc1nn(C2CCN(C(C)=O)CC2)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,480.96000000000015,3.9669000000000025,14.14588235294118,102.47,1.418337998653681,128.4317,1325.761280084874,201.0650601813264,nan,train,val,nan,train,nan,test_ex
ZINC39227944,O=C(NCCc1cccc(F)c1)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CC[N@]3C[C@@H]2CC[C@@H]1O,461.5810000000003,3.9721000000000024,13.575911764705891,68.36,1.2012918240413655,129.75820000000007,1207.334314717454,198.90200552825277,nan,val,train,train,train,nan,nan
ZINC43090848,CC[C@H](N)[C@H](c1ccccc1Br)[N@@]1CCCC[C@H]1CCO,355.32000000000016,3.4644000000000026,16.92000000000001,49.489999999999995,2.3224550877630628,91.19720000000005,438.5532139965103,136.20144094938388,train,train,test_ex,test_in,nan,train,val
ZINC07876279,C[C@H]1CCc2nc3ccccc3c(C(=O)O[C@@H](C)C(=O)NC(=O)NC(C)(C)C)c2C1,411.5020000000002,3.529200000000002,13.71673333333334,97.38999999999999,1.8354807135266433,114.23690000000005,993.841160242643,176.13390997705628,nan,train,train,train,train,test_in,nan
ZINC09813552,O=C(NC[C@@H](c1ccco1)N1CCCC1)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,466.00300000000027,3.6745000000000028,15.032354838709686,82.86,1.5051407667474905,118.65100000000005,997.7682804395464,187.94556339869396,nan,train,nan,train,test_in,train,nan
ZINC04709453,CC1=C[C@@H](C)Nc2sc(C(=O)Nc3c(C)cccc3[N+](=O)[O-])c(N)c21,358.4230000000002,4.016520000000002,14.336920000000006,110.28999999999999,1.9849648433142577,101.25370000000002,916.8570481947534,148.24213409780765,train,nan,train,nan,train,train,train
135402881,CCCCOc1c(C(=O)c2cccc(C)c2)cnc2n[nH]cc12,309.369,3.6762200000000016,13.450826086956523,67.87,2.0450348511807834,88.90320000000004,839.153909997258,134.25179182453854,train,train,train,val,nan,test_in,train
ZINC40713768,CC(C)NC(=O)CNc1ncc(Br)cc1N,287.161,1.3627999999999998,17.9475625,80.04,2.5137710721643542,68.11780000000002,381.081820744015,102.94444644234044,train,train,test_ex,test_in,test_ex,train,val
ZINC01430909,N#CC1=C(N)Oc2nc(SCc3ccccc3Cl)nc(N)c2[C@@H]1c1cccnc1,422.9010000000001,3.617680000000001,14.58279310344828,123.73,1.7193733501009882,110.9918,1145.4535243114199,175.94609441798204,nan,train,train,nan,train,train,nan
ZINC28115492,Cc1oc2cc(O[C@@H]3OC[C@@H](O)[C@@H](O)[C@H]3O)ccc2c(=O)c1-c1ccccn1,385.3720000000001,0.9812199999999995,13.763285714285718,122.25000000000001,1.680619465320178,98.84039999999999,1049.5987123810132,159.1497620107477,test_in,train,val,nan,train,train,train
ZINC25878659,COc1ccc([C@@H]2CCCN2C(=O)CCCN2C(=O)NC3(CCCC3)C2=O)cc1OC,429.5170000000003,3.012100000000001,13.855387096774203,88.18,1.351967141704912,113.91170000000005,864.7679583642087,182.3991118868115,nan,val,train,train,train,train,nan
ZINC17150352,Cc1ccc(C(C)C)c(OCc2nnc(S[C@@H](C)C(=O)Nc3ccc(F)cc3)n2N)c1,443.5480000000001,4.261120000000002,14.308000000000003,95.05999999999999,1.6271453575124524,120.12110000000001,1052.5548672630307,184.7156115434031,nan,nan,train,train,train,train,nan
ZINC40284686,NC(=O)COc1ccc([C@H]2CC(=O)Nc3c2ncn3-c2ccc(F)c(Cl)c2)cc1,414.82400000000007,3.003000000000001,14.304275862068968,99.24000000000001,1.6648666890963146,104.7531,1097.605810804577,169.79839477865804,nan,train,train,train,train,train,test_in
ZINC41678525,CC(C)(C)c1nc([C@H](N)c2cc(Br)cs2)no1,316.22400000000005,3.239200000000001,18.601411764705887,64.94,2.2607776691379433,71.04740000000002,514.763895159836,112.34599100234877,val,train,test_ex,test_in,nan,train,train
ZINC49723401,[H]/N=C1C(=C\c2cc(C)n(-c3cc(C)cc(C)c3)c2C)/C(=O)N=C2SC(C)=NN2/1,391.5000000000001,4.350050000000004,13.982142857142861,73.80999999999999,1.8237363271502014,115.40170000000003,1151.7243966888275,169.17435207152914,train,nan,train,train,train,test_in,train
ZINC02229975,Cn1c(=O)n(C)c2cc(CNCCNC(=O)c3nonc3N)ccc21,345.36300000000006,-0.638199999999999,13.814520000000002,133.0,1.5169721261375861,90.91030000000002,969.3143470655943,142.10756302065215,train,train,train,test_ex,train,train,train
ZINC39855967,COC(=O)c1c(NC(=O)c2oc3c(c2C)/C(=N/N=C(N)N)CC(C)(C)C3)sc2c1CCCC2,471.5830000000004,3.517120000000002,14.290393939393953,145.29999999999998,1.7187080997538275,128.1475,1184.0769261657595,195.81267326812315,nan,test_in,train,test_ex,train,train,nan
ZINC36586866,CC(C)(C)NC(=O)[C@H](c1cccc(O)c1)N(C(=O)c1cccc(O)c1O)C(C)(C)C,414.5020000000002,3.7001000000000026,13.816733333333339,110.10000000000001,2.689631551851923,114.43760000000005,941.3401414103552,176.5183018944107,nan,test_in,train,nan,test_ex,train,nan
ZINC36092915,COc1ccc2[nH]c3c(=O)n(CCCCC(=O)N[C@@H]4CCC[C@H](C)[C@H]4C)c(=S)[nH]c3c2c1,456.6120000000002,4.660190000000004,14.269125000000006,91.91,1.4003980503932199,129.76210000000003,1241.7299889891515,192.10175036090067,nan,nan,train,train,train,nan,nan
ZINC59681803,COc1ccc(N2N=C(C(C)=O)N(C)N[C@H]2c2ccc(N(C)C)cc2)cc1,367.4530000000001,2.618900000000001,13.609370370370373,60.410000000000004,2.019667297165713,107.99770000000004,830.4555050446979,159.34222813730347,train,train,train,train,nan,train,val
ZINC49499288,O=C(CNC(=O)c1ccc(Br)o1)N[C@@H]1CCCNC1=O,344.16500000000013,0.1666999999999999,17.208250000000007,100.44,1.770723187149756,72.91560000000003,528.5270406530964,123.14113860181423,train,train,test_ex,nan,train,train,train
ZINC40569296,CCCc1cc2c(c(=O)o1)[C@@H](c1ccc(F)cc1)C(C#N)=C(N)O2,326.3270000000001,2.949580000000001,13.596958333333339,89.25,2.225407989957509,84.67040000000003,907.3416086094994,137.32554787559116,train,train,train,train,nan,train,train
ZINC27743554,Cc1cc(C(=O)NNC(=O)c2cccc([N+](=O)[O-])c2)cc(S(N)(=O)=O)c1C,392.39300000000014,0.9338400000000002,14.53307407407408,161.5,2.187609871001587,95.31800000000001,1048.8711809806073,154.09481268261368,train,train,train,test_ex,nan,train,train
ZINC10718036,Cc1cc(NC(=O)[C@H](C)Sc2nc(=O)c3c(-c4ccc(F)cc4)csc3[nH]2)on1,430.48600000000005,4.206420000000002,14.844344827586209,100.88,1.564971154523653,110.8234,1246.5633171574577,171.89356911603087,nan,nan,train,nan,train,nan,nan
ZINC39523721,O[C@@H]1CCC[C@]2(CCC[C@@H](O)[N@@]2F)C1,203.257,1.3489,14.518357142857143,43.7,2.112217073006446,50.01060000000004,208.2986791799739,83.46118239840223,train,train,train,train,nan,train,train
ZINC59250026,Cc1cccc(N2C(=O)NC(=O)/C(=C/c3cccn3-c3ccc(Cl)cc3)C2=O)c1C,419.8680000000002,4.413940000000005,13.995600000000007,71.41,1.768859978780929,115.69669999999999,1208.6862111743853,177.92141243512182,nan,nan,train,train,train,nan,nan
ZINC61976712,Cc1ccc([N+](=O)[O-])cc1NC(=O)C(=O)NC[C@@](C)(O)C1CC1,321.3330000000001,1.1189199999999995,13.971000000000004,121.57000000000001,1.9650745119328503,82.82060000000003,652.5124757335179,132.58002903753666,train,train,test_in,nan,train,train,train
ZINC02644064,Cc1ccc(C(C)(C)C)cc1S(=O)(=O)Nc1ccc(C(=O)NNC(=O)c2cccs2)cc1,471.60400000000016,4.229620000000002,14.737625000000005,104.37,1.6970869232773942,126.38090000000003,1227.2459441491062,191.4440922663744,nan,nan,train,nan,train,nan,nan
ZINC00876536,COC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1c1cc2cc(C)c(C)cc2[nH]c1=O,365.3890000000001,2.3996199999999996,13.53292592592593,118.19999999999999,2.3334264762068457,99.41110000000005,1132.3466825459923,155.24464671022633,test_in,train,train,nan,nan,train,train
ZINC05215348,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@H](O)[C@H]2O)cc1CC(F)(F)C(F)(F)F,376.234,-1.1117999999999995,15.04936,124.78000000000002,2.4269595058976887,69.0381,744.7369021143709,134.64134403044255,train,test_in,nan,nan,nan,train,test_in
ZINC09745460,C[C@H](CNc1ccc(S(N)(=O)=O)cc1[N+](=O)[O-])c1nc2ccccc2n1C(F)F,425.4170000000001,3.2026000000000012,14.669551724137934,133.15000000000003,1.8987712958208698,102.36030000000002,1179.7800161193625,163.90328550482687,nan,train,train,test_ex,test_in,val,train
ZINC43553931,C[C@]12CC[C@@H](OC(=O)Nc3cccc(F)c3)[C@](C)(CO)[C@@H]1CC[C@@H](O)[C@H]2CC(=O)NCc1cccs1,518.6510000000003,4.696600000000004,14.40697222222223,107.89000000000001,1.456478091534745,135.82899999999998,1066.1932628139914,214.61153093778506,test_ex,nan,val,nan,train,train,test_ex
ZINC02213516,COc1cccc([C@@H]2C(C#N)=C(N)Oc3cc(C)n(Cc4ccco4)c(=O)c32)c1,389.4110000000001,3.0248000000000017,13.427965517241383,103.41,1.9441207365327777,105.54040000000002,1199.7807090376293,166.74978381584543,train,train,train,nan,train,test_in,train
ZINC26976671,CC[C@@H](C)NC(=O)c1ccc(CS(=O)(=O)c2ccccc2)o1,321.398,2.7818000000000014,14.609000000000002,76.38,2.1088140687830688,83.25900000000004,734.5161160067933,129.80926194145587,train,val,test_in,train,nan,train,val
ZINC39658006,CC1(C(=O)N2C[C@@H](C(=O)N[C@H]3CC[C@H](C(=O)O)CC3)C3(CCNCC3)C2)CCCCC1,433.5930000000004,2.5446,13.986870967741948,98.74000000000001,1.4386957174342638,117.32320000000009,688.937977927219,185.2479531345814,nan,train,train,train,test_in,train,nan
ZINC57839783,CN(C)c1ccc([N+](=O)[O-])cc1C(=O)Nc1cc(Cl)c(Cl)cc1Cl,388.63800000000003,4.873300000000002,16.193250000000003,75.47999999999999,2.4363033639780256,96.84860000000002,825.0969551349497,152.61731602575082,train,nan,test_ex,train,nan,train,train
ZINC67649551,Cc1cc(C[C@H](C)Nc2nc(-c3ccccc3)nc3c2CCNC3)[nH]n1,348.4540000000001,2.8639200000000002,13.402076923076928,78.52,1.6285524495618897,102.99210000000005,886.5719938559564,153.03063747834668,train,train,train,train,train,train,train
ZINC61691712,Cc1ccc(C(=O)Nc2cc(C#CCCO)ccc2Cl)o1,303.745,3.2276200000000017,14.46404761904762,62.47,2.1748009003263205,81.43100000000001,709.7975477348734,127.28058893060624,train,train,train,train,nan,train,train
ZINC39609361,Cc1ccc(CCNC(=O)[C@@H]2CN(C(=O)[C@H](Oc3ccccc3)C(C)C)CC23CCNCC3)cc1C,491.67600000000033,3.8939400000000015,13.657666666666676,70.67,1.4413471814381067,142.93239999999992,1046.6595756101885,215.3419405446554,nan,train,train,train,train,train,test_ex
ZINC39981170,O=C(CSC1=N[C@@H]2N=c3ccc(Br)cc3=C2N=N1)NC1CCCCC1,420.33600000000024,2.520500000000001,16.81344000000001,78.53999999999999,1.3833553088775505,101.88370000000003,875.5146677049197,157.67813461595546,nan,train,test_ex,val,train,train,train
137632999,C[N@@]1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C\c4cccc(F)c4)oc23)[C@@H](O)C1,411.42900000000014,3.293700000000002,13.714300000000005,94.14,1.848455421586424,112.00340000000003,1186.162399203588,171.668673840526,nan,val,train,train,val,train,nan
ZINC48837305,N[C@@H]1CCCN(C(=O)N[C@H](C(=O)O)C2CCCCC2)C1,283.372,1.1525999999999998,14.168600000000001,95.66000000000001,1.9264755908565818,75.31290000000003,355.57329118963696,119.2387007110347,train,train,train,train,train,train,train
